File,registro,fecha,Unidad,proyecto,Solicitante,cantidad-solicitada,cantidad-subvencionada,Paises,Puntos-a,puntos-b,puntos-c,puntos-d
2007-3.csv,07-CAP3-1088,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","DESARROLLO PARA TODOS: Mejora de la calidad de vida de las personas con discapacidades a través de la promoción de las iniciativas de autodesarrollo en el Distrito de Chittagong, Bangladesh",ONGD Cives Mundi-CIVES MUNDI,184443,184443,Asia Pacífico: Bangladesh,2.5,1.5,2,2
2007-3.csv,07-CAP3-1089,29/09/2007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Proyecto de Reflorestación de Algunas Áreas de S.Tomé,ADAPPA,59795,59795,África Subsahariana: Santo Tomé y Príncipe,3,1,2,2
2007-3.csv,07-CAP3-1091,0028/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,Curso Internacional de Restauración Sostenible (International Course on Sustainable Restoration),Universitat Politècnica de Catalunya,258200,90000,Asia Pacífico: Vietnam ; Sin Determinar. General: España,2.5,1.5,1.5,2.5
2007-3.csv,07-CAP3-1092,01/10/0007,GABINETE TÉCNICO,"Impulso de la Cooperación local en Galicia. Estudio del sector, debate y coordinación entre agentes.",Coordinadora Gallega de Organizaciones No Gubernamentales para el Desarrollo,29800,29800,Sin Determinar. General: España,2.5,2,2,1.5
2007-3.csv,07-CAP3-1094,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Capacitación RR HH en el sector turismo de la RSA,Universidad Internacional Menéndez Pelayo,105235,105235,África Subsahariana: República Sudafricana,3,2,2,2
2007-3.csv,07-CAP3-1100,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",FORTALECIMIENTO DE LAS ACTUACIONES DE LA COOPERACION ESPAÑOLA Y DE LA SOCIEDAD CIVIL LOCAL PARA LA MEJORA DE LA SALUD Y LOS DERECHOS SEXUALES Y REPRODUCTIVOS EN 4 PAISES AFRICANOS,"Grupo de Interes Español en Población, Desarrollo y Salud Reproductiva (GIE)",154000,154000,Magreb y Oriente Medio: Mauritania,2,2,2,3
2007-3.csv,07-CAP3-1102,0028/9/7,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Contribuir a una adecuada aplicación de la justicia en Guatemala a partir de la generación de cambios de actitud en operadores de justicia,Fundacion Myrna Mack,84098,84098,Iberoamérica y Caribe: Guatemala,3,2,2,2
2007-3.csv,07-CAP3-1104,0028/9/7,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Una Nueva Agenda Económico-Social para América Latina (Fase III),CIEPLAN-CORPORACION DE INVESTIGACIONES ECONOMICAS PARA LATINOAMERICA,150000,150000,Iberoamérica y Caribe: Chile,2.5,1.8,1.5,2.2
2007-3.csv,07-CAP3-1107,0028/9/7,GABINETE TÉCNICO,Proyecto de Asistencia Sanitaria en las comunidades Indígenas del Beni,Solidaridad Médica Canaria-Bolivia ONG,83036,83036,Iberoamérica y Caribe: Bolivia,2,2,2,1.5
2007-3.csv,07-CAP3-1108,02/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",ESCUELA DE FORMACION ONLINE PARA LAIGUALDAD,LAOTONG,51300,51300,África Subsahariana: Mozambique,3,2,1.5,2
2007-3.csv,07-CAP3-1114,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Mejora de los niveles de acceso al diagnóstico y prevención del Chagas en comunidades indígenas Tobas del Interfluvio Chaqueño ¿Provincia de Chaco - Argentina (Fase Año 2),Medicos del Mundo Argentina,61102,61102,Iberoamérica y Caribe: Argentina,2.5,2,2,2
2007-3.csv,07-CAP3-1118,0027/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Energia renovable y tecnologias de la comunicacion en la region de Ohangwena,SchoolNET Namibia,168185,168185,África Subsahariana: Namibia,3,2,2,3
2007-3.csv,07-CAP3-1122,0028/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,ENCUENTRO INTERNACIONAL UNIVERSIDADES CON ÁFRICA,FUNDACIÓN GENERAL DE LA UCM,50000,50000,Sin Determinar. General: España,3,2,2,2.5
2007-3.csv,07-CAP3-1128,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Seminario Avanzado del Programa Azahar sobre reducción de emisiones de contaminantes atmosféricos en actividades productivas urbanas,Entidad Metropolitana de Barcelona de Servicios Hidráulicos y Tratamiento de Residuos(EMSHTR de Bar),24830,24830,Magreb y Oriente Medio: Líbano,2,2,2,1.5
2007-3.csv,07-CAP3-1130,0028/9/7,GABINETE TÉCNICO,Foro por una paz justa en Oriente Medio,Comisión Española de Ayuda al Refugiado - CEAR,168380,168380,Sin Determinar. General: España,2.5,2,1.5,2.5
2007-3.csv,07-CAP3-1135,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Integración de los programas de VIH/SIDA y tuberculosis en el distrito de Alfred Nzo, Sudáfrica.",Fundación AMREF-España-AMREF-ESPAÑA,166615,166615,África Subsahariana: República Sudafricana,3,2,2,3
2007-3.csv,07-CAP3-1137,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Conflictos y estructura territorial en Europa. Elementos para la renovación de debate político y social a través del análisis del modelo del Estado de las Autonomías en España,Centro Internacional de Toledo para la Paz (CIT pax),40573,40573,Sin Determinar. General: España,1.5,2,1.5,2.5
2007-3.csv,07-CAP3-1138,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,"Maestrías, Cursos de Experto y Programas Oficiales de Postgrado",Universidad Internacional de Andalucía,68000,68000,Iberoamérica y Caribe Sin Determinar. General Varios Países,2,2,2,3
2007-3.csv,07-CAP3-1139,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",RETOS Y NUEVAS ESTRATEGIAS PARA EL CONTROL DEL VIH/SIDA EN POBLACION VULNERABLE DE ZONAS RURALES DE AFRICA OCCIDENTAL,Fundació Barcelona Sida 2002-BARCELONA SIDA 2002,250000,250000,África Subsahariana: Senegal,3,2,1.5,3
2007-3.csv,07-CAP3-1140,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Codesarrollo y Prevención de la Inmigración Juvenil Indocumentada,Asociación Valenciana De Ayuda Al Refugiado-AVAR,251796,251796,Magreb y Oriente Medio: Marruecos,2,2,2,2
2007-3.csv,07-CAP3-1141,01/10/0007,GABINETE TÉCNICO,Campaña de Sensibilización sobre Comercio Justo y Consumo Responsable,COORDINADORA ESTATAL DE COMERCIO JUSTO,79441,79441,Sin Determinar. General: España,2.5,1.5,1.2,2.4
2007-3.csv,07-CAP3-1144,01/10/0007,GABINETE TÉCNICO,"Elaboración de material en Derechos Humanos, Derecho Internacional Humanitario y los Principios y Valores Humanitarios.",Cruz Roja Española-CRUZ ROJA,33000,33000,Sin Determinar. General: España,2,2,1.5,2.5
2007-3.csv,07-CAP3-1147,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Empoderamiento de la mujer a través del desarrollo socio-económico sostenible en dos subdistritos de Chittagong, Bangladesh",ActionAid Bangladesh,273636,273636,Asia Pacífico: Bangladesh,3,2,2,2
2007-3.csv,07-CAP3-1152,01/10/0007,GABINETE TÉCNICO,"Reconstrucción de las Instituciones Educativas de QUITOARMA y MUTANGA en la Provincia de Huaytará, departamento de Huancavelica, tras el Terremoto del 15 de agosto 2007",Federación de Asociaciones de Médicus Mundi España (FAMME),195404,195404,Iberoamérica y Caribe: Perú,3,1.5,1.5,2
2007-3.csv,07-CAP3-1153,01/10/0007,GABINETE TÉCNICO,"Reconstrucción de los centros de educación primara de las comunidades de Huamatambo y de Tantará en Castrovirreyna -Huancavelica, tras el terremoto del 15 de Agosto",Federación de Asociaciones de Médicus Mundi España (FAMME),62412,62412,Iberoamérica y Caribe: Perú,3,1.5,1.5,2
2007-3.csv,07-CAP3-1154,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Rehabilitación de pozos y sensibilización a la higiene para la población de la provincia del Vakaga,COMITÉ DE AYUDA MEDICAL,248102,248102,África Subsahariana: República Centroafricana,2,2,2,2
2007-3.csv,07-CAP3-1156,01/10/0007,GABINETE TÉCNICO,Sensibilización y Educación para el Desarrollo: a dos mundos,FUNDACION CANFRANC,31000,31000,Sin Determinar. General: España,2.5,1.5,1.3,2.5
2007-3.csv,07-CAP3-1158,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,Ayuda para sufragar la edición de los Cuadernos de Historia de España (Argentina),Real Academia de la Historia,6000,6000,Iberoamérica y Caribe: Argentina,3,2,1.5,2.5
2007-3.csv,07-CAP3-1161,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,Congresos y Reuniones de la Academias Iberoamericanas.,Real Academia de la Historia,6000,6000,Sin Determinar. General: España,2,1.5,1.5,2.5
2007-3.csv,07-CAP3-1163,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,Encuentro de Academias Europeas organizado por el Institut de France.,Real Academia de la Historia,4200,4200,Sin Determinar. General: España,2,2,2,2
2007-3.csv,07-CAP3-1167,0028/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,Patrimonio cultural del pueblo Paî-Tavytera en Jasuka Venda,"Lasheras Corruchaga, José Antonio",80800,60000,Iberoamérica y Caribe: Paraguay,2,2,2,2
2007-3.csv,07-CAP3-1170,01/10/0007,GABINETE TÉCNICO,Acción humanitaria y auto gestión de riesgos en procesos de desarrollo micro regional en el sur de Yucatán,Fundación Ayuda en Acción-AYUDA EN ACCIÓN,46062,46062,Iberoamérica y Caribe: México,2.5,1.5,1.5,2
2007-3.csv,07-CAP3-1177,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Proyecto de formalización, capacitación y fomento de la artesanía de Malí",Fundación Internacional De Síntesis Arquitectónica - FISA,176505,176505,África Subsahariana: Mali,3,2,2,2.5
2007-3.csv,07-CAP3-1178,0029/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,El ciudadano ante las instituciones públicas,Club UNESCO Sevilla,50000,20000,Sin Determinar. General: España,2,2,2,2
2007-3.csv,07-CAP3-1179,0029/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,"PROYECTOS (Ampliación y divulgación de los valores democráticos y culturales del Agua, Picudo Rojo, Cultura Ibera,Coop. con el Exterior de acuerdo con los principios de la Red Civil de la UNESCO",CENTRO UNESCO COMUNIDAD VALENCIANA,20000,20000,Sin Determinar. General: España,2,2,2,2
2007-3.csv,07-CAP3-1180,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,Ciclos de Cine Africano en España para Asociaciones de Inmigrantes y otras Asociaciones Culturales Españolas sin recursos economicos,Centro de Divulgacion Cultural del Estrecho Al Tarab,37500,37500,Sin Determinar. General: España,3,2,1,2.5
2007-3.csv,07-CAP3-1182,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,BIBLIOTECA DIGITAL DE PUBLICACIONES AECI PARA SU DIFUSIÓN A TRAVÉS DE LA BIBLIOTECA VIRTUAL MIGUEL DE CERVANTES,FUNDACIÓN BIBLIOTECA VIRTUAL MIGUEL DE CERVANTES,107113,107113,Sin Determinar. General: España,2.5,2,2,2
2007-3.csv,07-CAP3-1184,01/10/0007,GABINETE TÉCNICO,Ayuda de emergencia para personas damnificadas por el huracán Félix en Nicaragua,Fundación Alboan,31870,31870,Iberoamérica y Caribe: Nicaragua,2.5,2,2,1.5
2007-3.csv,07-CAP3-1185,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Curso de Gestión Empresarial para el Sector Artesano Argelino,Fundación Española para la Innovación de la Artesanía,82010,82010,Magreb y Oriente Medio: Argelia,3,1,2,3
2007-3.csv,07-CAP3-1197,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Programa de Cooperación Interuniversitario UNGE-UAH,Fundación General de la Universidad de Alcalá,199800,199800,África Subsahariana: Guinea Ecuatorial,2.5,1.5,1.5,2.5
2007-3.csv,07-CAP3-1198,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Promoción de la integración y autoorganización social de los sectores de población más desfavorecidos del Distrito de Anantapur mediante la provisión de unas condiciones de habitabilidad dignas.,Fundación Vicente Ferrer,105070,105070,Asia Pacífico: India,1.5,2,1.5,2.5
2007-3.csv,07-CAP3-1199,0029/9/7,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,ACCIONES PARA LA CAPACITACIÓN Y EMPODERAMIENTO DE MUJERES JOVENES CAMPESINAS EN AUTOEMPLEO Y GESTIÓN DE COOPERATIVAS DENTRO DE LA FORMACIÓN PROFESIONAL,Fundación Ayuda Solidaria Hijas de Jesús,59850,59850,Iberoamérica y Caribe: Bolivia,3,2,2,2.5
2007-3.csv,07-CAP3-1203,0028/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,"Creación del Centro Cultural de Yagoua, Valle del Logone, Camerún.",ASOCIACIÓN GLOBALMÓN,48500,48500,África Subsahariana: Camerún,2,2,2,2
2007-3.csv,07-CAP3-1204,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Derechos de los pueblos indígenas (VII Encuentro de investigadores),Universidad Carlos III de Madrid,15000,15000,Sin Determinar. General: España,2.5,1.5,1.5,2
2007-3.csv,07-CAP3-1210,0028/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,Ampliación del Museo de la Solidaridad Salvador Allende,Fundación Salvador Allende,200000,200000,Iberoamérica y Caribe: Chile,2,1.6,1.5,2.5
2007-3.csv,07-CAP3-1216,0028/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Formación Permanente del Profesorado,Institución Teresiana,35265,35265,África Subsahariana: Guinea Ecuatorial,2.5,1.5,1.5,2
2007-3.csv,07-CAP3-1229,01/10/2007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Aumentar Seguridad Alimentaria en Huambo a través del Programa por la Rehabilitación Comunitaria (PRC),Organización Internacional para las Migraciones,397096,397096,África Subsahariana: Angola,3,1,2,2
2007-3.csv,07-CAP3-1231,0029/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Mejorar el servicio y funcionamiento del Centro de Rehabilitación Benito Menni en Monrovia,FUNDACION BENITO MENNI,380227,380227,África Subsahariana: Liberia,3,2,2,2
2007-3.csv,07-CAP3-1232,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,DIPLOMATURA EN SEGURIDAD - RED DE CENTROS CULTURALES,FUNDACION UNIVERSIDAD PASCAL,55750,55750,Iberoamérica y Caribe: Argentina,2,2,2,2
2007-3.csv,07-CAP3-1236,01/10/0007,GABINETE TÉCNICO,Publicación Revista Migraciones Forzadas,Universidad de Alicante,30940,309400,Sin Determinar. General: España,2,2,2,2
2007-3.csv,07-CAP3-1241,0029/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Inserción Socio-Laboral con jóvenes en riesgo,FUNDACIÓN ATABAL PARA LA COOPERACIÓN AL DESARROLLO,320950,320950,África Subsahariana: Sierra Leona,2,2,2,2
2007-3.csv,07-CAP3-1248,0029/9/7,GABINETE TÉCNICO,Ciudades por el Comercio Justo,Iniciativas de Economía Alternativa y Solidarias - IDEAS,143200,143200,Sin Determinar. General: España,2.5,1.6,1.5,2.5
2007-3.csv,07-CAP3-1258,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Latinobarometro 2007,Latinobarometro,120000,120000,Iberoamérica y Caribe Varios Países,2.5,1.4,1.5,2.4
2007-3.csv,07-CAP3-1270,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,"DESARROLLO, SOSTENIMIENTO Y GESTION DE LA PAGINA WEB DE LA RED IBEROAMERICANA DE ANIMACION SOCIOCULTURAL,RIA",Red Iberoamericana de Animación Sociocultural,11500,11500,Sin Determinar. General: España,2,1.5,2,2
2007-3.csv,07-CAP3-1271,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,LEVANTANDO VUELO: ESTIMULACION INFANTIL TEMPRANA EN AMERICA LATINA Y EL CARIBE,FUNDACION AMERICA LATINA EN ACCION SOLIDARIA (ALAS),701200,701200,Iberoamérica y Caribe: Panamá,2.6,2,1.5,2.5
2007-3.csv,07-CAP3-1272,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Aplicación de indicadores de bienestar y sostenibilidad pertinentes para pueblos indígenas en Filipinas e identificación de variables desagregadas para su inclusión en el censo nacional 2010,TEBTEBBA FOUNDATION,59750,59750,Asia Pacífico: Filipinas,2,2,2,1.5
2007-3.csv,07-CAP3-1273,0029/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",MEJORA DE LA CAPACIDAD DE ATENCION SANITARIA RESPECTO AL VIH/SIDAzc,FUNDACION ALBIHAR--FUNDACION ALBIHAR,70202,70202,África Subsahariana: Congo (República Democrática del Congo),2,2,2,3
2007-3.csv,07-CAP3-1276,01/10/0007,GABINETE TÉCNICO,Realización de un documental sobre jóvenes desplazados en Colombia desde el Enfoque de Derechos,100OjOS Creación Audiovisual,57150,57150,Iberoamérica y Caribe: Colombia,2.5,1.6,1.5,2.7
2007-3.csv,07-CAP3-1277,0029/9/7,GABINETE TÉCNICO,"Yo por ti, tu por otro",Creta Producciones S.L.,51580,51580,Sin Determinar. General: España,2,2,2,2.5
2007-3.csv,07-CAP3-1280,0029/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","SEMANA DE LA MUJER ECUATOGUINEANA (BATA, DEL 3 AL 9 DE MARZO 2008)",Yolanda Martínez Muñoz,40123,40123,África Subsahariana: Guinea Ecuatorial,2.5,1.5,1.5,2
2007-3.csv,07-CAP3-1283,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,VOCES - BUENAS PRACTICAS EN COOPERACIÓN CULTURAL,VOCES PARA LA CONCIENCIA Y EL DESARROLLO,145200,145200,Sin Determinar. General: España,2,1,2,2.5
2007-3.csv,07-CAP3-1288,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Capacitación y liderazgo de jóvenes guaraníes para el emprendimiento productivo en 30 comunidades guaraníes de la TCO Charagua Norte,ASOCIACIÓN GLOBALMÓN,48575,48575,Iberoamérica y Caribe: Bolivia,2.5,2,2,2
2007-3.csv,07-CAP3-1291,01/10/0007,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,AUTODIAGNÓSTICO DE LA COMUNIDAD MAYAGNA DE AWAS TINGNI (NICARAGUA) PARA LA FORMULACIÓN DE SU PLAN DE VIDA,ANTIGONA,29950,299500,Iberoamérica y Caribe: Nicaragua,3,1.5,1.5,2
2007-3.csv,07-CAP3-1293,0029/9/7,D RELACIONES CULTURALES Y CIENTÍFICAS,Excavación arqueológica en Lugargrande,"del Valle Chousa, Santiago",48.8,38800,Iberoamérica y Caribe: Perú,2.5,1.5,1.5,2.5
2007-3.csv,07-CAP3-1294,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,"La Ruta del Azúcar, la dulce razón. Estudio para la creación de un Itinerario Cultural","González Ruiz, Jesus",59.2,30000,Sin Determinar. General: España,2,1.5,1.5,2.5
2007-3.csv,07-CAP3-1302,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,INTERCAMBIO DE ARTISTAS AFRICANOS Y ESPAÑOLES COMO ELEMENTO DE ACERCAMIENTO CULTURAL Y FORMATIVO E INSTRUMENTO DE LUCHA CONTRA LA POBREZA,HAIAC,441000,50000,África Subsahariana Magreb y Oriente Medio Varios Países,2,2,2,2
2007-3.csv,07-CAP3-1309,01/10/0007,GABINETE TÉCNICO,"Proyecto de seguridad alimentaria a través de la rehabilitación productiva en los territorios Waspám, Tasba Pri, KST, MSB Y MITK, afectados por el Huracán Félix",Intermón Oxfam-INTERMÓN OXFAM,280000,280000,Iberoamérica y Caribe: Nicaragua,2.5,2,2,1.5
2007-3.csv,07-CAP3-1313,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",proyecto de capacitacion y asistencia a pequeñas inversiones en KwaZulu (sudafrica),APRODEL Asociación de Prefesionales del Desarrollo Local.,107912,107912,África Subsahariana: República Sudafricana,3,2,2,3
2007-3.csv,07-CAP3-1314,0030/9/7,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Medidas de apoyo a la innovacion de las pequenas y medianas empresas arabes (INNOTEC PYME II),Arab Science - Technology Foundation,311000,311000,Magreb y Oriente Medio: Emiratos Árabes Unidos,3,2,2,1.5
2007-3.csv,07-CAP3-1315,01/10/0007,GABINETE TÉCNICO,Empoderamiento como estrategia de mediación de conflictos y reconciliación en cinco ciudadaes de Colombia,CORPORACIÓN NUEVO ARCO IRIS,348840,348840,Iberoamérica y Caribe: Colombia,3,2,2,3
2007-3.csv,07-CAP3-1316,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Tratamiento de tuberculosis en Lagonoy, Camarines Sur",SIERVAS DE MARÍA.MINISTRAS DE LOS ENFERMOS.LAGONOY.FILIPINAS,80392,80392,Asia Pacífico: Filipinas,3,1,2,1.5
2007-3.csv,07-CAP3-1317,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Apoyo al fortalecimiento institucional para el desarrollo local y el aumento de las capacidades humanas en Mauritania,Fondo Andaluz de Municipios para la Solidaridad Internacional (FAMSI),146000,85000,Magreb y Oriente Medio: Mauritania,3,1.5,1,2.5
2007-3.csv,07-CAP3-1318,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,"VII Festival Internacional de Teatro Contemporáneo de Almagro, I Muestra Internacional de Teatro para Niños y Jovenes, Reapera del Teatro Laboratorio La Veleta",Celcit España,18000,18000,Sin Determinar. General: España,2.5,1,2,2
2007-3.csv,07-CAP3-1321,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Ampliación de la Red de Centros Ntics,Fondo Andaluz de Municipios para la Solidaridad Internacional (FAMSI),234495,234495,Magreb y Oriente Medio: Marruecos,3,1.5,1,2.5
2007-3.csv,07-CAP3-1326,01/10/2007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Elecciones y ejercicio de la ciudadanía,Associaçao Maos Livres,119600,119600,África Subsahariana: Angola,3,1.5,2,3
2007-3.csv,07-CAP3-1328,01/10/0007,D RELACIONES CULTURALES Y CIENTÍFICAS,Aumento de las competencias profesionales de los agentes culturales en Senegal,Asociación Multilateral.Asociación Aragonesa para la Cooperación Cultural,57500,57500,África Subsahariana: Senegal,2,2,2,2
2007-3.csv,07-CAP3-1331,01/10/0007,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",CENTROS DE ATENCION Y FORMACION NUTRICIONAL (CAFN),Cooperación Vicenciana para el Desarrollo-Acción Misionera Vicenciana de España - COVIDE-AMVE,61650,61650,Magreb y Oriente Medio: Mauritania,3,2,2,0.5
